ER5001,ER5002,ER5006,ER5013,ER5031,ER5032,ER6814,ER6993,ER72001,ER72002,ER72017,ER72024,ER72030,ER72031,ER76897,ER77448
6,9720,42,5,1,150000,2,40159,,,,,,,,
6,6968,40,4,5,0,2,20000,,,,,,,,
6,4683,39,4,5,0,2,28186,,,,,,,,
6,9880,26,1,5,0,2,34430,,,,,,,,
6,5591,51,1,5,0,2,30501,,,,,,,,
6,5466,68,1,1,40000,1,43001,,,,,,,,
6,5812,44,1,1,55000,1,40247,,,,,,,,
6,5558,39,1,1,40000,1,52301,,,,,,,,
6,5967,28,2,8,0,1,33000,,,,,,,,
6,5095,22,2,5,0,1,11380,,,,,,,,
6,5467,48,1,1,35000,1,63231,,,,,,,,
6,5966,38,1,1,25000,1,47891,,,,,,,,
6,5468,38,1,1,15000,1,53367,,,,,,,,
6,8848,62,1,1,75000,2,45554,,,,,,,,
6,10213,33,4,8,0,2,18720,1,5090,56,4,5,0,2,11856
,,,,,,,,1,5886,54,4,1,9999999,2,45350
,,,,,,,,1,8473,40,4,1,185000,2,129750
,,,,,,,,1,9052,29,2,5,0,2,21200
,,,,,,,,1,5019,27,2,8,0,2,42600
6,8930,42,1,1,95000,2,65000,1,8434,66,1,1,256000,2,237370
6,9462,28,1,8,0,2,103500,1,4864,52,4,1,146000,2,93328
6,5721,49,2,1,35000,1,18701,,,,,,,,
6,5096,80,3,5,0,1,6901,,,,,,,,
6,4374,53,1,1,190000,1,25400,,,,,,,,
6,5778,54,5,5,0,2,5844,1,6335,78,3,1,19000,2,30265
6,6942,30,2,5,0,2,5200,,,,,,,,
6,9915,23,2,8,0,2,11200,,,,,,,,
6,7997,40,1,5,0,2,53000,,,,,,,,
6,9246,31,2,5,0,1,11200,,,,,,,,
,,,,,,,,1,4801,26,2,5,0,2,24532
,,,,,,,,1,5115,25,4,5,0,2,18060
,,,,,,,,1,9295,29,2,5,0,1,35000
,,,,,,,,1,9413,27,2,5,0,1,100050
,,,,,,,,1,6364,39,2,1,10000,1,18000
,,,,,,,,1,6655,29,2,1,70000,1,47000
6,7348,63,5,8,0,2,1455,,,,,,,,
,,,,,,,,1,1075,59,3,1,100000,2,159268
6,7349,47,4,5,0,2,5352,,,,,,,,
6,6600,35,1,5,0,2,49050,,,,,,,,
6,5178,67,1,1,100,2,25273,1,8085,92,3,1,50000,2,38560
6,5653,45,2,5,0,2,36000,,,,,,,,
6,4426,44,1,1,20000,2,47227,1,6449,68,3,1,15000,2,17112
,,,,,,,,1,8885,63,4,1,100000,2,25200
,,,,,,,,1,7280,58,2,8,0,2,0
6,8507,31,5,1,10000,2,21418,,,,,,,,
6,4423,29,2,5,0,2,52236,1,6598,53,2,5,0,2,77584
,,,,,,,,1,4571,46,2,1,15000,2,41000
,,,,,,,,1,8081,35,1,5,0,2,49660
,,,,,,,,1,6944,28,2,5,0,2,76843
,,,,,,,,1,6610,26,2,5,0,2,10200
6,5383,41,2,1,40000,2,15359,,,,,,,,
,,,,,,,,1,5092,43,2,1,120000,2,39000
,,,,,,,,1,8459,40,2,1,55000,2,29647
,,,,,,,,1,7266,36,2,5,0,2,16000
,,,,,,,,1,7176,35,2,1,20000,2,54200
6,5898,44,1,1,40000,2,39061,1,8066,68,1,5,0,2,134394
,,,,,,,,1,7989,28,2,5,0,2,47000
,,,,,,,,1,6046,68,1,1,80000,2,54500
,,,,,,,,1,6865,36,2,1,10000,2,20600
,,,,,,,,1,7359,36,2,5,0,2,80000
,,,,,,,,1,6410,28,1,5,0,2,43000
6,8931,49,1,1,75000,2,71001,,,,,,,,
6,4136,34,5,5,0,1,27830,,,,,,,,
6,4135,29,1,5,0,1,35001,,,,,,,,
6,5412,35,5,1,120000,1,70301,,,,,,,,
6,4131,54,1,5,0,1,3998,,,,,,,,
6,4133,28,1,1,120000,1,29699,,,,,,,,
6,6107,71,3,1,70000,2,24037,,,,,,,,
6,6106,42,2,5,0,2,4100,1,8852,66,2,5,0,2,6600
6,8044,40,1,5,0,2,62501,,,,,,,,
6,8932,38,1,5,0,2,40441,,,,,,,,
6,7707,37,1,5,0,2,39000,1,6348,61,1,5,0,2,16320
6,5890,35,1,5,0,2,32000,1,7874,59,1,1,75000,2,63976
6,4641,32,2,5,0,9,8850,1,5982,56,4,5,0,2,8352
6,6381,31,2,5,0,2,3336,1,4637,55,2,5,0,2,19500
6,8688,28,2,5,0,2,4792,1,8860,53,4,5,0,2,0
,,,,,,,,1,4713,41,2,5,0,2,19800
,,,,,,,,1,7992,42,2,5,0,2,106710
,,,,,,,,1,6782,40,2,5,0,2,19000
,,,,,,,,1,6090,35,2,5,0,2,9126
,,,,,,,,1,6066,38,2,5,0,2,25133
,,,,,,,,1,7429,32,2,5,0,2,67000
,,,,,,,,1,8972,21,2,5,0,2,4857
,,,,,,,,1,6932,66,3,5,0,2,16951
,,,,,,,,1,8946,48,4,1,120000,2,86000
,,,,,,,,1,4600,33,1,1,150000,2,81000
,,,,,,,,1,6626,30,2,5,0,2,14000
6,5098,51,2,5,0,2,38000,,,,,,,,
6,5097,32,5,5,0,2,10524,1,3478,56,4,5,0,2,10654
6,5099,29,2,1,33000,2,49213,1,3723,53,2,5,0,2,80050
,,,,,,,,1,3661,49,5,5,0,2,15040
,,,,,,,,1,3487,38,2,5,0,2,46168
,,,,,,,,1,3489,35,1,5,0,2,36600
,,,,,,,,1,3817,33,4,1,80000,2,30250
,,,,,,,,1,3679,27,5,5,0,2,53295
,,,,,,,,1,3588,21,2,5,0,2,22125
,,,,,,,,1,3652,19,2,5,0,1,10000
6,8595,32,2,5,0,1,26653,,,,,,,,
,,,,,,,,1,3602,46,1,1,60000,2,74010
,,,,,,,,1,3606,50,5,5,0,1,37822
,,,,,,,,1,3756,53,1,1,120000,2,74410
,,,,,,,,1,3771,32,1,1,162000,2,96000
6,4485,73,3,1,30000,2,55600,,,,,,,,
,,,,,,,,1,265,57,3,1,30000,2,60450
6,4093,35,2,5,0,2,11570,1,206,59,2,1,10000,2,9060
,,,,,,,,1,328,40,2,5,0,2,20000
,,,,,,,,1,1226,32,1,1,80000,2,104000
6,9843,44,5,5,0,2,37001,,,,,,,,
6,4557,38,4,5,0,2,39999,1,415,62,4,5,0,2,40329
6,4996,36,2,1,150000,2,55001,1,112,59,1,1,600000,2,49430
,,,,,,,,1,896,38,4,5,0,2,110400
,,,,,,,,1,385,36,2,8,0,2,8600
,,,,,,,,1,286,36,2,5,0,2,25000
,,,,,,,,1,859,33,2,5,0,2,100800
,,,,,,,,1,867,29,2,5,0,2,20000
6,5313,39,4,5,0,9,10188,,,,,,,,
6,4163,84,3,5,0,2,10657,,,,,,,,
,,,,,,,,1,702,23,2,5,0,2,11094
6,6382,45,2,5,0,1,32201,,,,,,,,
6,5630,68,4,1,100000,1,26689,,,,,,,,
6,9759,42,2,1,80000,1,20020,,,,,,,,
6,5361,39,1,5,0,1,37701,,,,,,,,
6,5362,51,4,5,0,1,0,,,,,,,,
6,5100,50,4,5,0,1,28222,,,,,,,,
6,10429,26,4,1,63000,1,40800,,,,,,,,
6,5101,22,1,8,0,1,20500,,,,,,,,
6,8665,21,5,8,0,1,5888,,,,,,,,
6,4642,44,1,5,0,1,24999,,,,,,,,
6,5102,41,4,5,0,2,350,,,,,,,,
6,4375,38,2,5,0,2,33000,,,,,,,,
,,,,,,,,1,7724,74,3,5,0,2,16000
,,,,,,,,1,9027,53,4,5,0,2,42252
6,8345,48,1,5,0,2,34000,,,,,,,,
,,,,,,,,1,9241,25,2,5,0,2,111040
6,7351,82,1,1,40000,2,16309,,,,,,,,
6,7350,58,2,5,0,2,12237,,,,,,,,
6,7830,45,5,5,0,2,5208,,,,,,,,
,,,,,,,,1,2178,52,2,5,0,2,12204
,,,,,,,,1,1894,50,1,5,0,2,77015
,,,,,,,,1,1358,41,2,5,0,2,30157
6,8933,27,1,5,0,2,114873,,,,,,,,
6,6383,38,1,1,34000,2,56001,1,2545,62,1,5,0,2,72000
,,,,,,,,1,2212,31,2,5,0,2,42000
,,,,,,,,1,2102,35,1,1,108000,2,122000
,,,,,,,,1,1972,30,1,5,0,2,75690
6,5437,65,4,5,0,2,13201,,,,,,,,
,,,,,,,,1,670,61,2,5,0,2,6192
6,5779,49,4,5,0,2,7250,1,629,73,4,5,0,2,21228
6,5436,33,2,5,0,2,4402,1,592,57,2,5,0,2,8580
6,8217,31,2,8,0,2,27017,1,695,54,2,5,0,2,11988
,,,,,,,,1,872,33,2,1,61000,2,29000
,,,,,,,,1,638,33,5,5,0,2,10000
6,10017,29,2,5,0,2,8508,,,,,,,,
6,6207,61,4,5,0,2,14400,,,,,,,,
6,5932,61,4,5,0,2,6552,,,,,,,,
6,9737,39,2,5,0,2,21000,,,,,,,,
6,10211,38,2,5,0,2,0,,,,,,,,
6,9601,32,2,8,0,2,589,,,,,,,,
6,9169,30,2,5,0,2,20199,,,,,,,,
6,5933,43,2,5,0,2,9439,,,,,,,,
6,5239,41,2,5,0,2,26000,1,4323,65,2,5,0,2,58392
6,9600,34,5,5,0,2,23407,,,,,,,,
6,6325,35,2,1,50000,2,21574,,,,,,,,
,,,,,,,,1,3980,44,4,5,0,2,62050
,,,,,,,,1,4010,34,2,5,0,2,18000
,,,,,,,,1,4226,35,5,5,0,2,33978
,,,,,,,,1,4049,27,5,5,0,2,14310
6,5238,34,1,5,0,2,25527,,,,,,,,
,,,,,,,,1,4243,40,5,5,0,2,3676
,,,,,,,,1,4000,36,1,5,0,2,138109
,,,,,,,,1,4264,33,1,5,0,2,57760
6,4684,87,4,5,0,2,18697,,,,,,,,
6,4949,69,3,5,0,2,29625,,,,,,,,
6,8666,42,5,5,0,2,22500,,,,,,,,
6,7708,38,2,8,0,2,9289,,,,,,,,
6,5104,37,2,1,30000,2,10749,1,1640,61,2,1,50000,2,61000
6,5103,35,2,5,0,2,12230,1,1647,59,2,5,0,2,62000
,,,,,,,,1,1988,47,4,5,0,2,76000
,,,,,,,,1,2044,44,5,1,311000,2,30000
,,,,,,,,1,1803,44,2,8,0,2,42740
,,,,,,,,1,2111,45,4,5,0,2,25500
,,,,,,,,1,2729,33,2,5,0,2,125000
,,,,,,,,1,2805,30,2,5,0,2,17400
,,,,,,,,1,1892,28,2,5,0,2,12669
,,,,,,,,1,1428,46,2,5,0,2,22880
,,,,,,,,1,1387,34,2,5,0,2,8400
,,,,,,,,1,1496,35,2,5,0,1,47712
,,,,,,,,1,2714,38,5,5,0,2,21100
6,4169,66,3,1,9999998,2,11100,,,,,,,,
,,,,,,,,1,6852,69,1,1,40000,2,24120
6,6239,42,1,8,0,2,1200,,,,,,,,
6,4523,35,3,1,55000,2,23957,1,7062,59,3,1,80000,2,8754
6,6039,27,1,1,50000,2,15999,1,6469,51,4,1,225000,2,167400
,,,,,,,,1,7385,47,1,1,334000,2,215924
6,6238,24,2,8,0,2,0,,,,,,,,
6,4168,22,2,5,0,2,66228,,,,,,,,
,,,,,,,,1,9150,38,2,5,0,2,60000
6,9977,50,1,1,50000,2,57500,,,,,,,,
,,,,,,,,1,8622,48,1,5,0,2,57185
,,,,,,,,1,9198,25,2,5,0,2,62600
,,,,,,,,1,8917,21,2,5,0,2,27000
6,6384,79,4,8,0,2,3600,,,,,,,,
6,5106,49,1,1,52000,1,47493,,,,,,,,
6,5631,45,4,1,125000,1,45120,,,,,,,,
6,5105,26,1,8,0,1,36723,,,,,,,,
6,4799,24,1,5,0,1,49373,,,,,,,,
6,9973,35,2,5,0,2,14899,1,1840,59,4,5,0,2,40050
6,6038,42,1,1,75000,1,37101,1,1608,65,1,1,400000,1,41946
,,,,,,,,1,2587,39,1,5,0,2,70100
6,4838,82,1,1,9999998,2,5660,,,,,,,,
6,10200,61,1,1,9999998,2,10921,,,,,,,,
6,5107,57,1,1,45000,2,43000,,,,,,,,
,,,,,,,,1,6056,53,4,5,0,2,21660
,,,,,,,,1,7861,33,2,5,0,2,0
6,10357,54,5,5,0,2,40983,,,,,,,,
6,10375,28,1,5,0,2,44000,,,,,,,,
6,6034,81,3,5,0,1,13241,,,,,,,,
6,4653,21,2,1,50000,1,14589,,,,,,,,
6,4530,43,1,1,4000,1,12649,,,,,,,,
6,4531,46,1,1,70000,1,50001,,,,,,,,
6,5813,53,1,1,45000,1,36014,,,,,,,,
6,6108,36,4,5,0,1,24001,,,,,,,,
6,6109,29,4,1,90000,1,24474,,,,,,,,
6,5559,33,2,5,0,9,6500,,,,,,,,
6,5560,29,4,5,0,1,32132,,,,,,,,
6,9831,82,3,5,0,2,16141,,,,,,,,
6,4193,44,2,5,0,2,28600,,,,,,,,
6,5300,40,4,5,0,2,0,,,,,,,,
6,4194,38,5,8,0,2,13250,1,3152,62,1,5,0,2,63504
6,4192,70,3,5,0,2,22837,,,,,,,,
,,,,,,,,1,3207,56,2,5,0,2,11568
6,4685,64,1,5,0,2,24999,,,,,,,,
6,7918,42,1,5,0,2,39000,,,,,,,,
6,9121,41,1,1,110000,2,78001,1,7313,65,1,1,200000,2,104200
6,5108,38,2,5,0,2,23000,,,,,,,,
6,6663,35,1,5,0,2,38240,,,,,,,,
6,7709,22,2,5,0,2,16300,1,5541,46,1,1,115000,2,153160
,,,,,,,,1,6929,39,1,1,275000,2,151000
,,,,,,,,1,9225,37,2,1,160000,2,83000
,,,,,,,,1,5909,33,4,5,0,2,117650
6,8667,38,5,5,0,2,29800,,,,,,,,
,,,,,,,,1,6097,71,2,5,0,2,30700
,,,,,,,,1,8183,26,1,1,170000,2,113000
6,10071,85,3,1,9999998,1,3600,,,,,,,,
6,4492,75,3,5,0,2,5497,,,,,,,,
6,4493,47,2,5,0,2,5880,,,,,,,,
6,4686,35,1,5,0,1,68520,,,,,,,,
6,4376,34,1,1,127000,1,50000,,,,,,,,
6,4377,52,1,5,0,1,29548,,,,,,,,
6,9258,71,3,1,40000,2,6343,,,,,,,,
,,,,,,,,1,2295,39,1,5,0,2,88620
6,5520,85,3,8,0,2,330,,,,,,,,
6,5735,65,1,1,30000,2,20662,,,,,,,,
,,,,,,,,1,1951,88,3,1,185000,1,20376
6,6528,39,2,5,0,2,56256,,,,,,,,
6,6614,37,1,5,0,2,27999,,,,,,,,
6,10102,33,5,8,0,2,33601,1,2483,57,4,5,0,2,75000
,,,,,,,,1,1513,28,2,5,0,2,62606
,,,,,,,,1,1677,25,2,5,0,2,18000
6,10136,32,1,1,40000,2,28900,,,,,,,,
6,8315,36,1,1,50000,7,63823,,,,,,,,
6,7710,39,2,1,10000,3,52744,,,,,,,,
6,7352,50,1,1,75000,3,124202,,,,,,,,
6,6664,37,1,1,9999998,3,22687,,,,,,,,
6,5488,64,3,1,30000,2,15215,,,,,,,,
6,6166,45,2,1,9999999,2,33000,,,,,,,,
6,4448,40,4,8,0,2,7944,,,,,,,,
6,10358,30,1,5,0,2,31500,,,,,,,,
6,4076,42,2,8,0,2,0,,,,,,,,
6,4712,28,4,5,0,2,28221,,,,,,,,
6,4073,22,2,1,5000,2,21306,,,,,,,,
6,5665,20,2,8,0,2,32595,,,,,,,,
6,7446,38,5,1,130000,2,62124,,,,,,,,
6,4444,28,1,5,0,2,37000,1,307,52,1,1,175000,2,140100
6,5109,33,4,5,0,1,43167,,,,,,,,
6,4950,60,1,5,0,1,8268,,,,,,,,
6,9445,81,4,5,0,1,5724,,,,,,,,
6,4772,59,3,1,53000,2,27800,,,,,,,,
6,4770,40,4,1,45000,2,39801,,,,,,,,
6,9884,34,5,5,0,2,34001,,,,,,,,
6,9066,20,2,5,0,2,9899,,,,,,,,
,,,,,,,,1,2977,38,2,1,150000,2,47650
,,,,,,,,1,3235,38,2,5,0,2,40560
,,,,,,,,1,3292,35,2,1,250000,2,52010
,,,,,,,,1,3051,28,2,5,0,2,20008
,,,,,,,,1,3301,27,2,5,0,2,47000
6,8212,39,4,1,50000,2,22960,,,,,,,,
6,9063,41,5,1,46000,2,27000,,,,,,,,
6,6001,34,1,5,0,2,27072,,,,,,,,
6,5331,43,1,5,0,2,25756,,,,,,,,
6,7678,18,1,5,0,2,4899,,,,,,,,
,,,,,,,,1,3049,52,1,5,0,2,44072
,,,,,,,,1,3240,36,1,5,0,2,33220
,,,,,,,,1,3239,40,2,5,0,2,77000
,,,,,,,,1,3076,64,1,1,150000,2,21862
6,4378,50,4,1,11000,2,35323,,,,,,,,
6,4800,78,3,5,0,2,6096,,,,,,,,
6,9463,38,4,5,0,2,38287,,,,,,,,
6,9276,69,1,1,170000,9,31225,,,,,,,,
6,9844,43,2,5,0,1,60201,,,,,,,,
6,10192,37,2,5,0,1,28000,,,,,,,,
6,10140,33,1,1,235000,9,68001,,,,,,,,
6,9403,37,1,1,215000,1,76722,,,,,,,,
6,6969,55,4,5,0,1,27720,,,,,,,,
6,6110,61,4,1,91000,1,15,,,,,,,,
6,8972,39,4,5,0,1,20801,,,,,,,,
6,7353,35,2,5,0,1,19000,,,,,,,,
6,4951,31,1,1,75000,1,-7999,,,,,,,,
6,9122,28,2,5,0,1,107203,,,,,,,,
6,5703,36,1,1,180000,9,56001,,,,,,,,
6,10027,41,1,1,170000,7,15999,,,,,,,,
6,7959,32,1,8,0,5,999,,,,,,,,
6,6493,71,1,1,42000,1,23159,,,,,,,,
6,6018,77,3,5,0,2,4224,,,,,,,,
6,4906,59,3,1,75000,1,24556,,,,,,,,
6,10048,23,1,5,0,5,24071,,,,,,,,
6,4905,37,1,1,8000,1,21350,,,,,,,,
6,7895,29,4,5,0,7,19060,,,,,,,,
6,4858,74,1,1,70000,1,23429,,,,,,,,
6,4585,33,2,1,160000,1,47251,,,,,,,,
6,4766,29,1,1,330000,1,70901,,,,,,,,
6,9855,63,3,1,37000,2,16117,,,,,,,,
6,9740,56,3,1,9999998,2,0,,,,,,,,
6,5275,68,4,5,0,2,7201,1,8214,93,4,5,0,2,15600
6,4143,53,4,5,0,2,14600,1,8227,81,4,5,0,2,7704
,,,,,,,,1,9483,59,2,5,0,2,10596
6,5273,33,2,5,0,2,6085,1,7351,57,2,1,60000,2,43125
,,,,,,,,1,8808,33,2,5,0,2,30000
6,6665,71,3,8,0,2,4044,,,,,,,,
6,10336,42,4,1,29000,2,184565,,,,,,,,
6,5110,46,1,1,65000,2,104203,,,,,,,,
6,5632,85,3,5,0,1,4345,,,,,,,,
6,5111,38,1,1,35000,1,35112,,,,,,,,
6,4577,36,2,5,0,1,5256,,,,,,,,
6,5761,35,4,5,0,1,14000,,,,,,,,
6,4765,44,1,1,180000,1,100302,,,,,,,,
6,4763,29,4,5,0,1,25071,,,,,,,,
6,4576,66,1,1,86000,1,22729,,,,,,,,
6,4764,39,1,1,55000,1,46001,,,,,,,,
6,6043,40,1,1,97000,1,53427,,,,,,,,
6,8849,37,4,5,0,2,24000,1,2384,62,1,1,100000,2,54800
6,8934,35,2,5,0,2,20589,1,2030,59,4,8,0,2,33740
6,4687,33,4,5,0,2,28700,1,2445,58,4,5,0,2,44880
,,,,,,,,1,2051,54,5,1,150000,2,46000
,,,,,,,,1,2398,35,1,5,0,2,111000
,,,,,,,,1,2462,30,2,5,0,2,62816
,,,,,,,,1,1967,33,2,8,0,2,0
6,8973,35,1,5,0,2,32000,,,,,,,,
,,,,,,,,1,1552,26,1,5,0,2,85762
6,4991,56,4,1,72000,1,66404,,,,,,,,
6,5862,31,1,5,0,1,54499,,,,,,,,
6,9625,30,2,5,0,1,52001,,,,,,,,
6,5295,40,1,1,72000,1,60526,,,,,,,,
6,5430,76,1,1,75000,2,15529,,,,,,,,
,,,,,,,,1,9090,38,1,1,250000,7,552500
6,4908,44,1,1,76000,2,43616,1,6551,68,1,1,200000,2,24000
6,8668,47,4,5,0,1,13000,,,,,,,,
6,9760,27,4,8,0,1,9900,,,,,,,,
6,5363,23,1,1,100000,1,18499,,,,,,,,
6,10244,22,1,8,0,1,16766,,,,,,,,
6,8045,26,4,5,0,9,144149,,,,,,,,
6,9761,23,1,1,85000,1,38149,,,,,,,,
6,4801,67,1,1,70000,1,26161,,,,,,,,
6,9721,36,1,1,125000,1,77214,,,,,,,,
6,4907,68,4,5,0,2,18100,,,,,,,,
6,5760,35,2,5,0,2,11833,,,,,,,,
6,4575,57,5,1,100000,2,1999,1,6809,82,3,1,100000,2,37388
6,6042,38,2,5,0,2,0,1,7218,62,2,8,0,2,24652
6,7646,37,2,5,0,2,18120,1,7430,61,2,5,0,2,38000
6,5871,35,2,5,0,2,12313,1,6951,59,2,5,0,2,100680
6,4574,33,2,5,0,2,14000,1,4729,57,2,5,0,2,40050
6,9900,30,2,5,0,2,1600,1,5547,54,5,5,0,2,20000
,,,,,,,,1,5072,34,2,5,0,2,5124
6,5998,35,1,5,0,2,550501,,,,,,,,
,,,,,,,,1,5814,41,2,5,0,7,50871
,,,,,,,,1,6909,34,2,5,0,2,50000
6,8046,48,4,5,0,1,43484,,,,,,,,
6,5112,30,1,1,17500,1,27299,,,,,,,,
6,8247,25,2,5,0,1,3836,,,,,,,,
6,5531,43,2,1,36000,2,33749,,,,,,,,
6,5758,32,4,5,0,1,7116,,,,,,,,
6,6569,62,4,1,89900,1,103744,,,,,,,,
6,5869,28,2,1,85000,1,45899,,,,,,,,
6,4379,81,3,5,0,1,5760,,,,,,,,
6,4381,24,2,5,0,1,16611,,,,,,,,
6,4380,61,1,5,0,1,9529,,,,,,,,
6,4382,24,2,5,0,1,19999,,,,,,,,
6,5429,55,1,1,78000,1,57606,,,,,,,,
6,7642,29,1,1,135000,1,80060,,,,,,,,
6,4803,63,1,1,65000,1,79142,,,,,,,,
6,5114,40,4,5,0,1,15000,,,,,,,,
6,4802,37,1,1,90000,1,42400,,,,,,,,
6,10364,36,4,5,0,1,2640,,,,,,,,
6,4953,31,1,1,90000,1,54551,,,,,,,,
6,4688,36,1,5,0,1,89444,,,,,,,,
6,4952,39,4,1,145000,1,72301,,,,,,,,
6,5113,38,1,5,0,1,69127,,,,,,,,
6,9005,65,3,5,0,2,18552,,,,,,,,
6,9152,39,2,5,0,2,38347,,,,,,,,
6,6753,38,2,5,0,2,28938,,,,,,,,
6,5633,65,1,1,135000,2,43632,,,,,,,,
,,,,,,,,1,9599,63,2,1,450000,9,12500
6,9259,36,1,5,0,2,41300,1,4912,60,1,1,175000,2,123760
6,5116,32,2,8,0,2,6115,,,,,,,,
,,,,,,,,1,8168,31,1,1,350000,2,113100
6,5115,42,1,1,240000,2,82902,1,6982,66,1,1,440000,2,256700
,,,,,,,,1,8388,30,2,5,0,2,41200
,,,,,,,,1,8298,53,1,1,359000,2,206000
,,,,,,,,1,7509,34,2,1,420000,2,177800
6,4453,80,3,1,300000,1,7740,,,,,,,,
6,4834,45,1,5,0,1,27500,,,,,,,,
6,4718,63,1,1,125000,1,28926,,,,,,,,
6,6111,65,1,1,9999998,2,23483,,,,,,,,
6,8384,28,1,1,70000,2,39600,,,,,,,,
6,8278,41,4,5,0,2,12331,,,,,,,,
6,8279,23,2,5,0,2,17500,,,,,,,,
,,,,,,,,1,7683,34,2,5,0,2,38200
,,,,,,,,1,9222,27,2,5,0,2,18472
6,8134,40,1,1,105000,2,97002,,,,,,,,
,,,,,,,,1,6675,58,1,8,0,2,28694
,,,,,,,,1,5611,47,1,5,0,2,50600
,,,,,,,,1,6793,40,2,5,0,2,34841
6,6666,45,3,5,0,2,28964,1,7925,69,4,5,0,2,43710
6,6970,43,1,1,78000,2,12740,1,7571,67,3,1,250000,2,26520
6,4383,35,1,1,67000,2,43300,,,,,,,,
,,,,,,,,1,6878,47,2,5,0,2,37005
,,,,,,,,1,5724,45,2,8,0,2,5800
,,,,,,,,1,6346,41,2,5,0,2,49400
,,,,,,,,1,7463,34,1,5,0,2,182000
6,6112,41,1,1,125000,2,63041,1,6893,65,1,1,350000,2,149082
,,,,,,,,1,6464,38,1,1,185000,2,114000
6,4925,63,1,1,100000,1,46071,,,,,,,,
6,5526,37,4,1,10000,1,120003,,,,,,,,
6,5525,36,2,1,85000,1,40535,,,,,,,,
,,,,,,,,1,7133,22,2,5,0,1,40000
6,5334,39,1,1,80000,1,41300,,,,,,,,
6,5005,37,1,1,125000,1,58001,1,7595,61,1,1,225000,1,93100
,,,,,,,,1,6370,27,1,1,180000,1,120100
6,5968,58,1,1,55000,1,40641,,,,,,,,
6,8047,33,4,5,0,1,22240,,,,,,,,
6,9307,28,1,1,84500,1,52058,,,,,,,,
6,4689,40,1,1,75000,1,30499,,,,,,,,
6,8691,35,1,5,0,1,62201,,,,,,,,
6,8385,40,1,1,90000,1,33500,,,,,,,,
6,8048,67,3,8,0,1,14412,,,,,,,,
6,7016,33,1,1,70000,1,46000,,,,,,,,
6,5469,22,1,5,0,1,36608,,,,,,,,
6,4066,74,5,5,0,2,5617,,,,,,,,
,,,,,,,,1,8104,59,2,1,9999998,2,30972
,,,,,,,,1,8395,57,2,5,0,2,23000
6,4707,29,2,8,0,2,1908,1,6808,53,2,8,0,2,5784
6,4440,28,2,1,3500,9,8019,1,6386,52,2,1,6000,2,26050
6,4067,22,2,5,0,2,7260,,,,,,,,
,,,,,,,,1,4878,41,4,5,0,2,59550
,,,,,,,,1,7636,40,2,5,0,2,18632
,,,,,,,,1,7980,36,2,5,0,2,41700
,,,,,,,,1,6586,32,2,8,0,2,135500
,,,,,,,,1,6310,30,2,5,0,2,18000
,,,,,,,,1,6566,29,2,8,0,7,30000
,,,,,,,,1,5970,25,2,5,0,2,12000
,,,,,,,,1,8484,23,2,5,0,2,22400
6,9031,37,5,5,0,2,23000,,,,,,,,
6,5902,29,1,8,0,2,15000,1,6634,53,1,1,140000,2,38900
6,9618,54,5,5,0,2,29238,,,,,,,,
,,,,,,,,1,8279,33,2,5,0,2,20400
,,,,,,,,1,8260,33,2,1,35000,2,48700
6,7711,50,2,5,0,2,26611,,,,,,,,
,,,,,,,,1,3061,54,2,5,0,2,30000
,,,,,,,,1,3183,28,2,5,0,2,43000
,,,,,,,,1,3440,26,1,1,240000,2,100000
6,4846,66,1,1,32000,2,14326,,,,,,,,
6,4725,45,4,5,0,2,42041,,,,,,,,
,,,,,,,,1,1366,62,4,5,0,2,9500
6,6201,25,2,5,0,2,5575,,,,,,,,
6,7956,24,2,8,0,9,3900,,,,,,,,
,,,,,,,,1,2164,37,2,5,0,2,12760
,,,,,,,,1,2561,27,2,1,250000,2,24000
,,,,,,,,1,2221,20,2,5,0,2,8400
6,4096,48,3,1,350000,2,155106,,,,,,,,
,,,,,,,,1,1804,50,1,5,0,2,110100
6,5364,68,1,1,50000,2,33162,,,,,,,,
6,6667,43,5,5,0,2,15000,,,,,,,,
,,,,,,,,1,1890,59,2,5,0,2,23000
6,8935,40,4,8,0,2,0,1,1565,64,4,5,0,2,32284
6,5365,31,2,8,0,2,500,1,1818,55,2,5,0,2,0
,,,,,,,,1,2151,43,2,1,165000,2,46700
,,,,,,,,1,1956,31,2,8,0,2,0
,,,,,,,,1,2050,29,2,5,0,2,20500
,,,,,,,,1,2408,29,2,1,150000,2,101050
6,4384,39,4,1,50000,2,52334,,,,,,,,
6,7354,49,1,5,0,2,82452,,,,,,,,
,,,,,,,,1,2409,47,4,5,0,2,54008
6,7429,28,2,5,0,2,5688,,,,,,,,
6,6428,63,4,5,0,2,9469,1,3105,87,4,5,0,2,9252
6,8669,44,2,5,0,2,0,1,3217,68,2,5,0,2,21588
6,10286,42,2,5,0,2,2952,1,3102,66,2,5,0,2,9000
6,6429,38,2,5,0,2,4237,,,,,,,,
6,9071,37,5,5,0,2,5496,1,2986,61,5,5,0,2,9252
6,7919,36,2,5,0,2,21300,,,,,,,,
6,9722,34,2,5,0,2,15000,1,3096,58,4,5,0,2,13320
6,9332,33,1,8,0,2,450,,,,,,,,
6,9948,33,2,5,0,2,3820,1,3040,57,2,5,0,2,11000
,,,,,,,,1,3062,50,4,5,0,2,24960
